,state
2142,3.0
2143,1.0
2144,2.0
2145,0.0
2146,0.0
2147,0.0
2148,2.0
2149,3.0
2150,2.0
2151,0.0
2152,3.0
2153,0.0
2154,3.0
2155,3.0
2156,0.0
2157,2.0
2158,2.0
2159,1.0
2160,2.0
2161,0.0
2162,2.0
2163,0.0
2164,0.0
2165,0.0
2166,2.0
2167,0.0
2168,2.0
2169,3.0
2170,2.0
2171,0.0
2172,3.0
2173,2.0
2174,3.0
2175,0.0
2176,3.0
2177,0.0
2178,2.0
2179,0.0
2180,1.0
2181,1.0
2182,3.0
2183,1.0
2184,2.0
2185,2.0
2186,0.0
2187,2.0
2188,1.0
2189,0.0
2190,1.0
2191,3.0
2192,3.0
2193,3.0
2194,3.0
2195,0.0
2196,3.0
2197,3.0
2198,3.0
2199,0.0
2200,2.0
2201,3.0
2202,3.0
2203,0.0
2204,3.0
2205,2.0
2206,3.0
2207,1.0
2208,1.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,1.0
2215,0.0
2216,0.0
2217,0.0
2218,3.0
2219,3.0
2220,3.0
2221,3.0
2222,3.0
2223,0.0
2224,2.0
2225,3.0
2226,3.0
2227,2.0
2228,3.0
2229,2.0
2230,1.0
2231,1.0
2232,1.0
2233,0.0
2234,0.0
2235,0.0
2236,3.0
2237,2.0
2238,2.0
2239,1.0
2240,3.0
2241,3.0
2242,0.0
2243,0.0
2244,3.0
2245,0.0
2246,2.0
2247,3.0
2248,1.0
2249,1.0
2250,3.0
2251,3.0
2252,2.0
2253,1.0
2254,0.0
2255,3.0
2256,2.0
2257,3.0
2258,0.0
2259,0.0
2260,3.0
2261,2.0
2262,0.0
2263,2.0
2264,3.0
2265,2.0
2266,1.0
2267,0.0
2268,0.0
2269,2.0
2270,0.0
2271,2.0
2272,2.0
2273,0.0
2274,2.0
2275,2.0
2276,1.0
2277,3.0
2278,3.0
2279,1.0
2280,0.0
2281,2.0
2282,1.0
2283,2.0
2284,2.0
2285,1.0
2286,2.0
2287,0.0
2288,2.0
2289,3.0
2290,3.0
2291,1.0
2292,0.0
2293,2.0
2294,2.0
2295,2.0
2296,1.0
2297,3.0
2298,1.0
2299,1.0
2300,0.0
2301,2.0
2302,3.0
2303,1.0
2304,3.0
2305,3.0
2306,2.0
2307,2.0
2308,1.0
2309,0.0
2310,0.0
2311,2.0
2312,2.0
2313,3.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,2.0
2319,2.0
2320,3.0
2321,3.0
2322,0.0
2323,2.0
2324,1.0
2325,3.0
2326,3.0
2327,1.0
2328,3.0
2329,2.0
2330,3.0
2331,1.0
2332,0.0
2333,0.0
2334,1.0
2335,2.0
2336,2.0
2337,1.0
2338,1.0
2339,3.0
2340,0.0
2341,0.0
2342,1.0
2343,1.0
2344,1.0
2345,2.0
2346,2.0
2347,2.0
2348,2.0
2349,3.0
2350,2.0
2351,2.0
2352,2.0
2353,2.0
2354,1.0
2355,3.0
2356,3.0
2357,1.0
2358,1.0
2359,2.0
2360,3.0
2361,0.0
2362,1.0
2363,1.0
2364,2.0
2365,3.0
2366,0.0
2367,1.0
2368,2.0
2369,2.0
2370,1.0
2371,3.0
2372,1.0
2373,1.0
2374,0.0
2375,1.0
2376,3.0
2377,0.0
2378,3.0
2379,2.0
2380,3.0
2381,1.0
2382,0.0
2383,1.0
2384,2.0
2385,0.0
2386,2.0
2387,2.0
2388,3.0
2389,0.0
2390,3.0
2391,0.0
2392,2.0
2393,3.0
2394,1.0
2395,2.0
2396,3.0
2397,1.0
2398,2.0
2399,2.0
2400,1.0
2401,3.0
2402,1.0
2403,0.0
2404,3.0
2405,0.0
2406,2.0
2407,2.0
2408,1.0
2409,3.0
2410,2.0
2411,2.0
2412,3.0
2413,3.0
2414,2.0
2415,0.0
2416,2.0
2417,2.0
2418,0.0
2419,3.0
2420,1.0
2421,2.0
2422,3.0
2423,0.0
2424,2.0
2425,2.0
2426,1.0
2427,1.0
2428,2.0
2429,3.0
2430,1.0
2431,3.0
2432,2.0
2433,3.0
2434,0.0
2435,1.0
2436,3.0
2437,2.0
2438,3.0
2439,2.0
2440,2.0
2441,1.0
2442,1.0
2443,0.0
2444,1.0
2445,3.0
2446,2.0
2447,0.0
2448,1.0
2449,0.0
2450,3.0
2451,2.0
2452,2.0
2453,1.0
2454,0.0
2455,0.0
2456,1.0
2457,1.0
2458,0.0
2459,2.0
2460,2.0
2461,2.0
2462,3.0
2463,3.0
2464,0.0
2465,1.0
2466,0.0
2467,0.0
2468,3.0
2469,3.0
2470,1.0
2471,1.0
2472,3.0
2473,2.0
2474,0.0
2475,2.0
2476,1.0
2477,0.0
2478,3.0
2479,0.0
2480,0.0
2481,1.0
2482,0.0
2483,1.0
2484,2.0
2485,3.0
2486,1.0
2487,1.0
2488,2.0
2489,2.0
2490,3.0
2491,1.0
2492,2.0
2493,3.0
2494,0.0
2495,0.0
2496,2.0
2497,3.0
2498,2.0
2499,3.0
2500,0.0
2501,2.0
2502,1.0
2503,0.0
2504,0.0
2505,1.0
2506,0.0
2507,3.0
2508,0.0
2509,3.0
2510,0.0
2511,2.0
2512,2.0
2513,1.0
2514,3.0
2515,2.0
2516,0.0
2517,3.0
2518,1.0
2519,0.0
2520,3.0
2521,0.0
2522,3.0
2523,1.0
2524,2.0
2525,3.0
2526,1.0
2527,0.0
2528,3.0
2529,1.0
2530,2.0
2531,1.0
2532,2.0
2533,3.0
2534,1.0
2535,0.0
2536,3.0
2537,3.0
2538,3.0
2539,2.0
2540,3.0
2541,0.0
2542,3.0
2543,1.0
2544,0.0
2545,2.0
2546,2.0
2547,0.0
2548,3.0
2549,2.0
2550,2.0
2551,2.0
2552,0.0
2553,3.0
2554,3.0
2555,1.0
2556,0.0
2557,0.0
2558,1.0
2559,3.0
2560,3.0
2561,0.0
2562,3.0
2563,3.0
2564,0.0
2565,0.0
2566,2.0
2567,0.0
2568,3.0
2569,3.0
2570,2.0
2571,3.0
2572,0.0
2573,2.0
2574,2.0
2575,3.0
2576,1.0
2577,0.0
2578,1.0
2579,1.0
2580,2.0
2581,3.0
2582,0.0
2583,2.0
2584,0.0
2585,3.0
2586,0.0
2587,1.0
2588,1.0
2589,3.0
2590,2.0
2591,3.0
2592,1.0
2593,1.0
2594,3.0
2595,3.0
2596,3.0
2597,2.0
2598,1.0
2599,0.0
2600,0.0
2601,1.0
2602,3.0
2603,2.0
2604,3.0
2605,0.0
2606,0.0
2607,3.0
2608,3.0
2609,0.0
2610,3.0
2611,0.0
2612,1.0
2613,3.0
2614,0.0
2615,2.0
2616,0.0
2617,1.0
2618,1.0
2619,0.0
2620,2.0
2621,2.0
2622,0.0
2623,0.0
2624,3.0
2625,3.0
2626,1.0
2627,2.0
2628,0.0
2629,2.0
2630,0.0
2631,1.0
2632,0.0
2633,0.0
2634,1.0
2635,0.0
2636,3.0
2637,1.0
2638,0.0
2639,1.0
2640,0.0
2641,0.0
2642,0.0
2643,2.0
2644,2.0
2645,2.0
2646,0.0
2647,2.0
2648,2.0
2649,3.0
2650,3.0
2651,3.0
2652,2.0
2653,0.0
2654,0.0
2655,2.0
2656,1.0
2657,3.0
2658,3.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,2.0
2664,3.0
2665,2.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,2.0
2671,3.0
2672,2.0
2673,1.0
2674,0.0
2675,1.0
2676,1.0
2677,3.0
2678,2.0
2679,0.0
2680,3.0
2681,2.0
2682,0.0
2683,0.0
2684,2.0
2685,2.0
2686,1.0
2687,0.0
2688,0.0
2689,0.0
2690,3.0
2691,3.0
2692,1.0
2693,1.0
2694,3.0
2695,3.0
2696,0.0
2697,3.0
2698,3.0
2699,0.0
2700,1.0
2701,1.0
2702,0.0
2703,0.0
2704,1.0
2705,0.0
2706,0.0
2707,2.0
2708,2.0
2709,2.0
2710,2.0
2711,2.0
2712,3.0
2713,3.0
2714,0.0
2715,2.0
2716,3.0
2717,3.0
2718,0.0
2719,3.0
2720,2.0
2721,1.0
2722,3.0
2723,0.0
2724,3.0
2725,2.0
2726,2.0
2727,2.0
2728,2.0
2729,1.0
2730,0.0
2731,2.0
2732,0.0
2733,3.0
2734,3.0
2735,0.0
2736,0.0
2737,1.0
2738,1.0
2739,0.0
2740,1.0
2741,0.0
2742,3.0
2743,1.0
2744,0.0
2745,1.0
2746,1.0
2747,0.0
2748,3.0
2749,2.0
2750,2.0
2751,3.0
2752,3.0
2753,0.0
2754,2.0
2755,0.0
2756,0.0
2757,1.0
2758,2.0
2759,3.0
2760,0.0
2761,1.0
2762,0.0
2763,1.0
2764,0.0
2765,2.0
2766,1.0
2767,1.0
2768,1.0
2769,1.0
2770,0.0
2771,0.0
2772,3.0
2773,3.0
2774,2.0
2775,0.0
2776,1.0
2777,0.0
2778,0.0
2779,1.0
2780,1.0
2781,0.0
2782,0.0
2783,2.0
2784,0.0
2785,3.0
2786,0.0
2787,1.0
2788,3.0
2789,3.0
2790,2.0
2791,1.0
2792,1.0
2793,0.0
2794,3.0
2795,1.0
2796,1.0
2797,2.0
2798,0.0
2799,3.0
2800,3.0
2801,3.0
2802,2.0
2803,3.0
2804,3.0
2805,0.0
2806,2.0
2807,1.0
2808,0.0
2809,1.0
2810,1.0
2811,2.0
2812,1.0
2813,3.0
2814,3.0
2815,1.0
2816,3.0
2817,3.0
2818,1.0
2819,2.0
2820,3.0
2821,1.0
2822,2.0
2823,2.0
2824,3.0
2825,0.0
2826,2.0
2827,0.0
2828,2.0
2829,2.0
2830,2.0
2831,3.0
2832,2.0
2833,0.0
2834,3.0
2835,1.0
2836,3.0
2837,3.0
2838,1.0
2839,3.0
2840,3.0
2841,0.0
2842,0.0
2843,3.0
2844,0.0
2845,1.0
2846,2.0
2847,1.0
2848,0.0
2849,3.0
2850,2.0
2851,1.0
2852,1.0
2853,1.0
2854,2.0
2855,1.0
2856,3.0
2857,0.0
2858,1.0
2859,2.0
2860,1.0
2861,0.0
2862,3.0
2863,2.0
2864,0.0
2865,2.0
2866,3.0
2867,0.0
2868,3.0
2869,0.0
2870,2.0
2871,0.0
2872,3.0
2873,2.0
2874,2.0
2875,1.0
2876,0.0
2877,2.0
2878,2.0
2879,0.0
2880,0.0
2881,0.0
2882,2.0
2883,1.0
2884,0.0
2885,2.0
2886,2.0
2887,3.0
2888,2.0
2889,3.0
2890,2.0
2891,3.0
2892,1.0
2893,1.0
2894,2.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,1.0
2903,0.0
2904,3.0
2905,0.0
2906,3.0
2907,3.0
2908,1.0
2909,0.0
2910,2.0
2911,2.0
2912,3.0
2913,1.0
2914,2.0
2915,3.0
2916,3.0
2917,3.0
2918,3.0
2919,2.0
2920,2.0
2921,1.0
2922,0.0
2923,2.0
2924,0.0
2925,0.0
2926,3.0
2927,2.0
2928,3.0
2929,0.0
2930,2.0
2931,1.0
2932,0.0
2933,0.0
2934,0.0
2935,1.0
2936,0.0
2937,1.0
2938,0.0
2939,2.0
2940,2.0
2941,1.0
2942,2.0
2943,1.0
2944,3.0
2945,3.0
2946,0.0
2947,0.0
2948,3.0
2949,0.0
2950,3.0
2951,0.0
2952,1.0
2953,3.0
2954,3.0
2955,2.0
2956,0.0
2957,3.0
2958,2.0
2959,0.0
2960,3.0
2961,0.0
2962,3.0
2963,3.0
2964,1.0
2965,3.0
2966,0.0
2967,2.0
2968,3.0
2969,0.0
2970,0.0
2971,3.0
2972,3.0
2973,3.0
2974,1.0
2975,0.0
2976,3.0
2977,2.0
2978,1.0
2979,0.0
2980,3.0
2981,0.0
2982,3.0
2983,2.0
2984,3.0
2985,2.0
2986,3.0
2987,2.0
2988,2.0
2989,2.0
2990,0.0
2991,0.0
2992,2.0
2993,0.0
2994,1.0
2995,2.0
2996,0.0
2997,3.0
2998,1.0
2999,2.0
3000,0.0
3001,1.0
3002,1.0
3003,0.0
3004,3.0
3005,3.0
3006,1.0
3007,1.0
3008,0.0
3009,2.0
3010,3.0
3011,1.0
3012,3.0
3013,3.0
3014,3.0
3015,0.0
3016,0.0
3017,0.0
3018,1.0
3019,3.0
3020,3.0
3021,1.0
3022,3.0
3023,0.0
3024,1.0
3025,2.0
3026,0.0
3027,2.0
3028,1.0
3029,0.0
3030,0.0
3031,2.0
3032,2.0
3033,1.0
3034,0.0
3035,0.0
3036,0.0
3037,1.0
3038,2.0
3039,0.0
3040,1.0
3041,1.0
3042,2.0
3043,3.0
3044,0.0
3045,3.0
3046,3.0
3047,0.0
3048,2.0
3049,1.0
3050,1.0
3051,0.0
3052,0.0
3053,0.0
3054,2.0
3055,2.0
3056,1.0
3057,2.0
3058,3.0
3059,3.0
3060,3.0
3061,0.0
3062,0.0
3063,3.0
3064,3.0
3065,2.0
3066,1.0
3067,2.0
3068,2.0
3069,2.0
3070,2.0
3071,1.0
3072,3.0
3073,2.0
3074,1.0
3075,1.0
3076,1.0
3077,2.0
3078,1.0
3079,0.0
3080,0.0
3081,0.0
3082,3.0
3083,0.0
3084,3.0
3085,1.0
3086,3.0
3087,2.0
3088,1.0
3089,1.0
3090,2.0
3091,2.0
3092,2.0
3093,2.0
3094,3.0
3095,1.0
3096,2.0
3097,3.0
3098,1.0
3099,1.0
3100,2.0
3101,0.0
3102,1.0
3103,3.0
3104,0.0
3105,0.0
3106,1.0
3107,2.0
3108,3.0
3109,1.0
3110,3.0
3111,0.0
3112,3.0
3113,2.0
3114,3.0
3115,1.0
3116,2.0
3117,2.0
3118,3.0
3119,2.0
3120,3.0
3121,3.0
3122,0.0
3123,0.0
3124,3.0
3125,3.0
3126,1.0
3127,1.0
3128,3.0
3129,3.0
3130,3.0
3131,1.0
3132,1.0
3133,0.0
3134,3.0
3135,0.0
3136,1.0
3137,1.0
3138,0.0
3139,0.0
3140,0.0
3141,2.0
3142,0.0
3143,0.0
3144,2.0
3145,0.0
3146,3.0
3147,1.0
3148,2.0
3149,2.0
3150,2.0
3151,0.0
3152,2.0
3153,1.0
3154,3.0
3155,0.0
3156,3.0
3157,0.0
3158,1.0
3159,3.0
3160,2.0
3161,0.0
3162,0.0
3163,3.0
3164,1.0
3165,2.0
3166,1.0
3167,3.0
3168,1.0
3169,0.0
3170,2.0
3171,3.0
3172,3.0
3173,2.0
3174,0.0
3175,0.0
3176,2.0
3177,3.0
3178,0.0
3179,2.0
3180,3.0
3181,3.0
3182,1.0
3183,2.0
3184,3.0
3185,3.0
3186,3.0
3187,0.0
3188,2.0
3189,0.0
3190,0.0
3191,0.0
3192,1.0
3193,3.0
3194,3.0
3195,1.0
3196,1.0
3197,1.0
3198,1.0
3199,1.0
3200,1.0
3201,2.0
3202,2.0
3203,0.0
3204,0.0
3205,2.0
3206,3.0
3207,0.0
3208,3.0
3209,3.0
3210,0.0
3211,2.0
3212,0.0
3213,0.0
3214,0.0
3215,3.0
3216,1.0
3217,0.0
3218,0.0
3219,3.0
3220,3.0
3221,2.0
3222,1.0
3223,0.0
3224,3.0
3225,1.0
3226,2.0
3227,1.0
3228,3.0
3229,0.0
3230,0.0
3231,3.0
3232,1.0
3233,1.0
3234,2.0
3235,0.0
3236,1.0
3237,3.0
3238,3.0
3239,0.0
3240,3.0
3241,1.0
3242,2.0
3243,0.0
3244,3.0
3245,1.0
3246,3.0
3247,0.0
3248,1.0
3249,1.0
3250,3.0
3251,1.0
3252,3.0
3253,2.0
3254,3.0
3255,1.0
3256,2.0
3257,3.0
3258,2.0
3259,0.0
3260,3.0
3261,2.0
3262,3.0
3263,3.0
3264,1.0
3265,1.0
3266,3.0
3267,0.0
3268,3.0
3269,3.0
3270,3.0
3271,3.0
3272,3.0
3273,1.0
3274,3.0
3275,3.0
3276,2.0
3277,0.0
3278,0.0
3279,0.0
3280,2.0
3281,1.0
3282,0.0
3283,1.0
3284,2.0
3285,0.0
3286,1.0
3287,3.0
3288,1.0
3289,2.0
3290,0.0
3291,1.0
3292,1.0
3293,3.0
3294,3.0
3295,0.0
3296,1.0
3297,0.0
3298,0.0
3299,1.0
3300,1.0
3301,3.0
3302,0.0
3303,3.0
3304,0.0
3305,1.0
3306,2.0
3307,3.0
3308,1.0
3309,3.0
3310,1.0
3311,0.0
3312,3.0
3313,1.0
3314,2.0
3315,1.0
3316,3.0
3317,0.0
3318,1.0
3319,1.0
3320,1.0
3321,3.0
3322,1.0
3323,0.0
3324,0.0
3325,0.0
3326,3.0
3327,3.0
3328,2.0
3329,2.0
3330,3.0
3331,1.0
3332,1.0
3333,0.0
3334,2.0
3335,2.0
3336,0.0
3337,3.0
3338,1.0
3339,3.0
3340,2.0
3341,3.0
3342,3.0
3343,1.0
3344,0.0
3345,2.0
3346,1.0
3347,1.0
3348,0.0
3349,2.0
3350,0.0
3351,0.0
3352,3.0
3353,0.0
3354,1.0
3355,1.0
3356,2.0
3357,3.0
3358,0.0
3359,1.0
3360,2.0
3361,3.0
3362,2.0
3363,2.0
3364,3.0
3365,0.0
3366,2.0
3367,1.0
3368,3.0
3369,1.0
3370,3.0
3371,0.0
3372,3.0
3373,0.0
3374,0.0
3375,2.0
3376,1.0
3377,0.0
3378,0.0
3379,0.0
3380,2.0
3381,0.0
3382,0.0
3383,2.0
3384,1.0
3385,1.0
3386,0.0
3387,2.0
3388,3.0
3389,3.0
3390,0.0
3391,2.0
3392,2.0
3393,3.0
3394,1.0
3395,1.0
3396,3.0
3397,3.0
3398,3.0
3399,3.0
3400,2.0
3401,0.0
3402,0.0
3403,3.0
3404,3.0
3405,2.0
3406,1.0
3407,3.0
3408,2.0
3409,0.0
3410,2.0
3411,3.0
3412,2.0
3413,1.0
3414,0.0
3415,0.0
3416,2.0
3417,2.0
3418,0.0
3419,3.0
3420,3.0
3421,2.0
3422,0.0
3423,2.0
3424,0.0
3425,0.0
3426,3.0
3427,3.0
3428,0.0
3429,2.0
3430,3.0
3431,2.0
3432,2.0
3433,1.0
3434,1.0
3435,3.0
3436,3.0
3437,3.0
3438,1.0
3439,3.0
3440,0.0
3441,2.0
3442,1.0
3443,1.0
3444,3.0
3445,2.0
3446,1.0
3447,0.0
3448,3.0
3449,3.0
3450,3.0
3451,1.0
3452,1.0
3453,3.0
3454,1.0
3455,1.0
3456,3.0
3457,3.0
3458,3.0
3459,1.0
3460,0.0
3461,3.0
3462,3.0
3463,2.0
3464,1.0
3465,0.0
3466,1.0
3467,1.0
3468,0.0
3469,1.0
3470,0.0
3471,3.0
3472,0.0
3473,0.0
3474,2.0
3475,0.0
3476,3.0
3477,1.0
3478,3.0
3479,2.0
3480,1.0
3481,2.0
3482,2.0
3483,2.0
3484,2.0
3485,3.0
3486,1.0
3487,0.0
3488,0.0
3489,2.0
3490,1.0
3491,3.0
3492,1.0
3493,2.0
3494,0.0
3495,0.0
3496,3.0
3497,1.0
3498,3.0
3499,0.0
3500,0.0
3501,2.0
3502,1.0
3503,2.0
3504,2.0
3505,0.0
3506,2.0
3507,1.0
3508,3.0
3509,3.0
3510,1.0
3511,2.0
3512,2.0
3513,0.0
3514,3.0
3515,2.0
3516,2.0
3517,3.0
3518,3.0
3519,0.0
3520,0.0
3521,1.0
3522,0.0
3523,1.0
3524,3.0
3525,1.0
3526,2.0
3527,3.0
3528,3.0
3529,3.0
3530,0.0
3531,3.0
3532,0.0
3533,3.0
3534,1.0
3535,0.0
3536,1.0
3537,3.0
3538,0.0
3539,3.0
3540,3.0
3541,3.0
3542,2.0
3543,0.0
3544,0.0
3545,0.0
3546,3.0
3547,1.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,1.0
3554,3.0
3555,0.0
3556,0.0
3557,1.0
3558,1.0
3559,0.0
3560,2.0
3561,2.0
3562,2.0
3563,1.0
3564,2.0
3565,2.0
3566,0.0
3567,1.0
3568,0.0
3569,0.0
3570,1.0
3571,3.0
3572,1.0
3573,1.0
3574,0.0
3575,1.0
3576,2.0
3577,1.0
3578,3.0
3579,0.0
3580,0.0
3581,2.0
3582,3.0
3583,3.0
3584,2.0
3585,0.0
3586,1.0
3587,2.0
3588,3.0
3589,0.0
3590,3.0
3591,3.0
3592,3.0
3593,2.0
3594,2.0
3595,2.0
3596,3.0
3597,2.0
3598,3.0
3599,0.0
3600,3.0
3601,3.0
3602,3.0
3603,0.0
3604,0.0
3605,1.0
3606,2.0
3607,1.0
3608,2.0
3609,2.0
3610,2.0
3611,1.0
3612,1.0
3613,3.0
3614,0.0
3615,0.0
3616,2.0
3617,2.0
3618,1.0
3619,3.0
3620,2.0
3621,3.0
3622,0.0
3623,1.0
3624,0.0
3625,3.0
3626,3.0
3627,1.0
3628,2.0
3629,3.0
3630,1.0
3631,0.0
3632,0.0
3633,3.0
3634,3.0
3635,1.0
3636,3.0
3637,0.0
3638,3.0
3639,2.0
3640,3.0
3641,2.0
3642,1.0
3643,1.0
3644,2.0
3645,1.0
3646,2.0
3647,3.0
3648,0.0
3649,2.0
3650,1.0
3651,0.0
3652,1.0
3653,2.0
3654,2.0
3655,1.0
3656,1.0
3657,1.0
3658,3.0
3659,2.0
3660,3.0
3661,1.0
3662,2.0
3663,3.0
3664,1.0
3665,2.0
3666,3.0
3667,2.0
3668,3.0
3669,3.0
3670,2.0
3671,2.0
3672,3.0
3673,0.0
3674,3.0
3675,2.0
3676,1.0
3677,1.0
3678,0.0
3679,3.0
3680,0.0
3681,2.0
3682,0.0
3683,3.0
3684,1.0
3685,0.0
3686,0.0
3687,2.0
3688,3.0
3689,0.0
3690,1.0
3691,0.0
3692,3.0
3693,0.0
3694,2.0
3695,0.0
3696,2.0
3697,3.0
3698,1.0
3699,3.0
3700,1.0
3701,3.0
3702,0.0
3703,2.0
3704,1.0
3705,0.0
3706,2.0
3707,2.0
3708,2.0
3709,2.0
3710,0.0
3711,1.0
3712,0.0
3713,1.0
3714,2.0
3715,1.0
3716,2.0
3717,2.0
3718,2.0
3719,0.0
3720,0.0
3721,1.0
3722,0.0
3723,1.0
3724,2.0
3725,1.0
3726,2.0
3727,1.0
3728,1.0
3729,3.0
3730,3.0
3731,3.0
3732,0.0
3733,3.0
3734,0.0
3735,3.0
3736,0.0
3737,3.0
3738,0.0
3739,1.0
3740,0.0
3741,3.0
3742,2.0
3743,2.0
3744,2.0
3745,3.0
3746,0.0
3747,3.0
3748,0.0
3749,0.0
3750,0.0
3751,1.0
3752,0.0
3753,1.0
3754,1.0
3755,0.0
3756,0.0
3757,0.0
3758,1.0
3759,3.0
3760,3.0
3761,2.0
3762,2.0
3763,1.0
3764,2.0
3765,2.0
3766,2.0
3767,0.0
3768,0.0
3769,3.0
3770,3.0
3771,2.0
3772,3.0
3773,2.0
3774,0.0
3775,0.0
3776,1.0
3777,2.0
3778,3.0
3779,3.0
3780,0.0
3781,2.0
3782,0.0
3783,3.0
3784,3.0
3785,1.0
3786,0.0
3787,1.0
3788,1.0
3789,2.0
3790,1.0
3791,0.0
3792,2.0
3793,1.0
3794,3.0
3795,0.0
3796,0.0
3797,3.0
3798,1.0
3799,0.0
3800,0.0
3801,0.0
3802,3.0
3803,1.0
3804,1.0
3805,1.0
3806,3.0
3807,3.0
3808,2.0
3809,3.0
3810,0.0
3811,1.0
3812,3.0
3813,1.0
3814,2.0
3815,1.0
3816,2.0
3817,0.0
3818,0.0
3819,1.0
3820,3.0
3821,2.0
3822,2.0
3823,0.0
3824,2.0
3825,1.0
3826,3.0
3827,0.0
3828,3.0
3829,3.0
3830,0.0
3831,2.0
3832,2.0
3833,2.0
3834,0.0
3835,3.0
3836,3.0
3837,1.0
3838,2.0
3839,3.0
3840,3.0
3841,1.0
3842,1.0
3843,1.0
3844,2.0
3845,0.0
3846,2.0
3847,0.0
3848,0.0
3849,0.0
3850,1.0
3851,0.0
3852,1.0
3853,3.0
3854,2.0
3855,2.0
3856,0.0
3857,2.0
3858,3.0
3859,1.0
3860,0.0
3861,2.0
3862,2.0
3863,2.0
3864,1.0
3865,0.0
3866,1.0
3867,3.0
3868,2.0
3869,3.0
3870,1.0
3871,3.0
3872,3.0
3873,0.0
3874,3.0
3875,2.0
3876,3.0
3877,2.0
3878,2.0
3879,2.0
3880,2.0
3881,3.0
3882,1.0
3883,1.0
3884,3.0
3885,3.0
3886,3.0
3887,3.0
3888,0.0
3889,1.0
3890,0.0
3891,1.0
3892,2.0
3893,3.0
3894,0.0
3895,0.0
3896,0.0
3897,3.0
3898,0.0
3899,0.0
3900,2.0
3901,0.0
3902,0.0
3903,2.0
3904,0.0
3905,0.0
3906,3.0
3907,2.0
3908,3.0
3909,3.0
3910,2.0
3911,2.0
3912,3.0
3913,2.0
3914,2.0
3915,0.0
3916,1.0
3917,0.0
3918,3.0
3919,3.0
3920,0.0
3921,0.0
3922,3.0
3923,3.0
3924,1.0
3925,3.0
3926,3.0
3927,1.0
3928,2.0
3929,0.0
3930,3.0
3931,0.0
3932,3.0
3933,3.0
3934,2.0
3935,1.0
3936,1.0
3937,1.0
3938,3.0
3939,3.0
3940,0.0
3941,1.0
3942,1.0
3943,3.0
3944,0.0
3945,1.0
3946,2.0
3947,2.0
3948,2.0
3949,1.0
3950,0.0
3951,2.0
3952,2.0
3953,3.0
3954,1.0
3955,1.0
3956,0.0
3957,3.0
3958,2.0
3959,2.0
3960,2.0
3961,2.0
3962,2.0
3963,2.0
3964,2.0
3965,1.0
3966,1.0
3967,3.0
3968,1.0
3969,0.0
3970,0.0
3971,3.0
3972,3.0
3973,0.0
3974,1.0
3975,2.0
3976,3.0
3977,0.0
3978,0.0
3979,3.0
3980,1.0
3981,3.0
3982,3.0
3983,1.0
3984,2.0
3985,1.0
3986,2.0
3987,1.0
3988,3.0
3989,0.0
3990,2.0
3991,3.0
3992,2.0
3993,3.0
3994,3.0
3995,3.0
3996,3.0
3997,1.0
3998,3.0
3999,2.0
4000,1.0
4001,3.0
4002,1.0
4003,3.0
4004,0.0
4005,0.0
4006,0.0
4007,1.0
4008,0.0
4009,1.0
4010,1.0
4011,0.0
4012,2.0
4013,2.0
4014,1.0
4015,1.0
4016,2.0
4017,3.0
4018,0.0
4019,1.0
4020,3.0
4021,3.0
4022,3.0
4023,3.0
4024,3.0
4025,3.0
4026,0.0
4027,0.0
4028,0.0
4029,1.0
4030,2.0
4031,2.0
4032,2.0
4033,0.0
4034,3.0
4035,0.0
4036,1.0
4037,1.0
4038,0.0
4039,3.0
4040,1.0
4041,0.0
4042,1.0
4043,3.0
4044,2.0
4045,2.0
4046,0.0
4047,1.0
4048,1.0
4049,2.0
4050,2.0
4051,0.0
4052,2.0
4053,2.0
4054,2.0
4055,1.0
4056,1.0
4057,3.0
4058,0.0
4059,1.0
4060,3.0
4061,3.0
4062,2.0
4063,2.0
4064,3.0
4065,3.0
4066,2.0
4067,1.0
4068,2.0
4069,3.0
4070,2.0
4071,1.0
4072,2.0
4073,0.0
4074,0.0
4075,0.0
4076,0.0
4077,3.0
4078,1.0
4079,2.0
4080,1.0
4081,3.0
4082,2.0
4083,3.0
4084,2.0
4085,2.0
4086,0.0
4087,1.0
4088,3.0
4089,1.0
4090,3.0
4091,0.0
4092,2.0
4093,0.0
4094,1.0
4095,0.0
4096,1.0
4097,1.0
4098,3.0
4099,2.0
4100,0.0
4101,3.0
4102,1.0
4103,0.0
4104,3.0
4105,1.0
4106,3.0
4107,1.0
4108,3.0
4109,1.0
4110,3.0
4111,0.0
4112,2.0
4113,1.0
4114,0.0
4115,1.0
4116,0.0
4117,1.0
4118,3.0
4119,0.0
4120,3.0
4121,2.0
4122,0.0
4123,0.0
4124,1.0
4125,0.0
4126,1.0
4127,1.0
4128,0.0
4129,0.0
4130,1.0
4131,0.0
4132,2.0
4133,1.0
4134,1.0
4135,0.0
4136,0.0
4137,0.0
4138,1.0
4139,2.0
4140,2.0
